order_item_id,order_id,product_id,quantity,unit_price,discount_pct
3769,1255,12,1,181.07,0
3770,1255,17,2,371.24,0.1
3771,1255,23,1,226.38,0
3772,1256,26,2,117.29,0
3773,1257,9,1,489.36,0
3774,1258,4,3,84.91,0
3775,1258,11,4,261.61,0
3776,1258,2,1,174.6,0
3777,1259,29,1,421.02,0.1
3778,1259,30,4,455.05,0
3779,1259,28,2,313.91,0.05
3780,1259,26,4,117.29,0
3781,1260,7,2,273.87,0.1
3782,1261,2,1,174.6,0
3783,1261,24,1,494.08,0
3784,1261,24,2,494.08,0.05
3785,1261,12,2,181.07,0.05
3786,1262,12,2,181.07,0
3787,1262,5,2,106.58,0
3788,1262,11,4,261.61,0
3789,1262,8,3,380.28,0
3790,1262,5,2,106.58,0
3791,1263,28,1,313.91,0
3792,1264,7,4,273.87,0
3793,1264,23,3,226.38,0
3794,1265,16,3,404.01,0.1
3795,1265,5,1,106.58,0.1
3796,1265,26,2,117.29,0
3797,1265,14,3,168.18,0
3798,1265,25,3,44.87,0
3799,1266,16,3,404.01,0
3800,1267,25,4,44.87,0
3801,1267,11,4,261.61,0
3802,1268,28,3,313.91,0.1
3803,1268,23,4,226.38,0
3804,1268,20,2,494.85,0
3805,1268,19,3,181.0,0
3806,1268,10,2,349.62,0.05
3807,1269,15,2,308.55,0
3808,1269,19,3,181.0,0
3809,1269,18,3,103.96,0.05
3810,1269,6,2,184.07,0.05
3811,1270,10,4,349.62,0.1
3812,1270,5,2,106.58,0
3813,1271,19,4,181.0,0.1
3814,1271,11,2,261.61,0.1
3815,1271,25,1,44.87,0.1
3816,1271,10,2,349.62,0.05
3817,1271,30,1,455.05,0.05
3818,1272,27,4,172.18,0
3819,1272,8,4,380.28,0.05
3820,1272,27,2,172.18,0
3821,1272,3,1,241.92,0
3822,1273,10,4,349.62,0
3823,1273,22,1,347.8,0.05
3824,1273,29,4,421.02,0
3825,1273,23,2,226.38,0
3826,1273,11,4,261.61,0
3827,1274,16,2,404.01,0
3828,1274,2,3,174.6,0
3829,1274,20,4,494.85,0
3830,1274,24,4,494.08,0
3831,1275,28,4,313.91,0.1
3832,1275,24,2,494.08,0
3833,1275,1,2,76.34,0
3834,1275,23,4,226.38,0.1
3835,1275,20,1,494.85,0
3836,1276,28,4,313.91,0
3837,1276,23,3,226.38,0
3838,1276,14,3,168.18,0
3839,1277,29,3,421.02,0.1
3840,1277,16,3,404.01,0.05
3841,1277,13,1,268.63,0.05
3842,1277,26,4,117.29,0
3843,1277,4,3,84.91,0
3844,1278,25,3,44.87,0
3845,1279,21,2,238.76,0.1
3846,1279,27,3,172.18,0
3847,1279,1,3,76.34,0
3848,1279,13,4,268.63,0
3849,1279,1,3,76.34,0
3850,1280,21,4,238.76,0.05
3851,1280,15,3,308.55,0
3852,1280,25,4,44.87,0
3853,1281,19,2,181.0,0
3854,1281,26,4,117.29,0
3855,1281,4,2,84.91,0.1
3856,1281,22,1,347.8,0
3857,1282,9,1,489.36,0.1
3858,1282,27,3,172.18,0
3859,1282,13,4,268.63,0
3860,1282,2,1,174.6,0.1
3861,1283,8,3,380.28,0
3862,1284,3,3,241.92,0.1
3863,1284,7,2,273.87,0.1
3864,1284,3,3,241.92,0.1
3865,1284,10,3,349.62,0.1
3866,1284,17,2,371.24,0
3867,1285,2,4,174.6,0
3868,1286,26,3,117.29,0
3869,1286,27,3,172.18,0
3870,1286,15,3,308.55,0
3871,1287,12,1,181.07,0.1
3872,1287,11,3,261.61,0.1
3873,1287,6,2,184.07,0
3874,1287,27,4,172.18,0
3875,1287,17,3,371.24,0
3876,1288,5,3,106.58,0
3877,1288,10,3,349.62,0
3878,1288,29,2,421.02,0
3879,1289,23,2,226.38,0
3880,1289,16,4,404.01,0
3881,1289,7,1,273.87,0
3882,1289,21,3,238.76,0.05
3883,1290,25,1,44.87,0.1
3884,1290,3,1,241.92,0
3885,1291,26,1,117.29,0
3886,1292,16,1,404.01,0.1
3887,1292,6,3,184.07,0
3888,1292,13,4,268.63,0.1
3889,1293,21,1,238.76,0
3890,1293,6,3,184.07,0
3891,1293,19,3,181.0,0.1
3892,1293,16,4,404.01,0
3893,1293,19,2,181.0,0.05
3894,1294,29,3,421.02,0.05
3895,1294,24,3,494.08,0
3896,1295,22,3,347.8,0
3897,1295,8,1,380.28,0
3898,1295,24,2,494.08,0.1
3899,1295,2,3,174.6,0.05
3900,1295,1,4,76.34,0.1
3901,1296,7,3,273.87,0
3902,1297,21,1,238.76,0
3903,1297,30,4,455.05,0
3904,1297,26,3,117.29,0
3905,1298,17,3,371.24,0.05
3906,1299,2,2,174.6,0.1
3907,1299,8,2,380.28,0.05
3908,1300,16,4,404.01,0
3909,1300,14,1,168.18,0.1
3910,1300,10,4,349.62,0
3911,1300,25,4,44.87,0
3912,1301,19,1,181.0,0
3913,1301,17,4,371.24,0
3914,1301,26,2,117.29,0.05
3915,1301,15,2,308.55,0
3916,1302,10,3,349.62,0
3917,1302,24,2,494.08,0.1
3918,1302,30,4,455.05,0.05
3919,1303,17,1,371.24,0
3920,1303,17,4,371.24,0.05
3921,1303,5,1,106.58,0.1
3922,1303,16,4,404.01,0.05
3923,1304,21,1,238.76,0.05
3924,1304,8,2,380.28,0
3925,1304,17,1,371.24,0
3926,1304,27,2,172.18,0
3927,1304,6,1,184.07,0
3928,1305,21,3,238.76,0.05
3929,1305,29,4,421.02,0
3930,1306,30,1,455.05,0
3931,1306,12,3,181.07,0
3932,1306,26,1,117.29,0
3933,1306,13,3,268.63,0.1
3934,1307,11,1,261.61,0.05
3935,1307,8,1,380.28,0.05
3936,1307,19,1,181.0,0.05
3937,1307,22,1,347.8,0.1
3938,1307,27,3,172.18,0
3939,1308,28,1,313.91,0
3940,1308,6,2,184.07,0
3941,1308,4,2,84.91,0
3942,1308,12,1,181.07,0.05
3943,1308,3,4,241.92,0
3944,1309,22,4,347.8,0.1
3945,1309,22,4,347.8,0.05
3946,1309,30,4,455.05,0.1
3947,1309,1,1,76.34,0
3948,1309,15,1,308.55,0.1
3949,1310,5,2,106.58,0.1
3950,1311,4,1,84.91,0
3951,1311,20,1,494.85,0
3952,1311,5,1,106.58,0
3953,1311,8,2,380.28,0
3954,1312,16,4,404.01,0
3955,1312,7,2,273.87,0
3956,1313,3,2,241.92,0
3957,1313,28,3,313.91,0.1
3958,1314,24,3,494.08,0
3959,1314,23,1,226.38,0
3960,1315,17,4,371.24,0.05
3961,1315,14,2,168.18,0
3962,1316,19,1,181.0,0.05
3963,1316,28,3,313.91,0.05
3964,1316,30,3,455.05,0
3965,1317,19,2,181.0,0
3966,1317,7,3,273.87,0
3967,1317,11,2,261.61,0.1
3968,1318,29,1,421.02,0
3969,1318,24,4,494.08,0
3970,1318,3,1,241.92,0
3971,1318,27,4,172.18,0.1
3972,1318,29,3,421.02,0.05
3973,1319,9,3,489.36,0
3974,1319,13,4,268.63,0
3975,1319,5,3,106.58,0.1
3976,1319,22,3,347.8,0
3977,1319,25,4,44.87,0
3978,1320,7,3,273.87,0
3979,1321,29,4,421.02,0.05
3980,1322,24,2,494.08,0.05
3981,1322,25,2,44.87,0
3982,1322,6,3,184.07,0
3983,1323,7,1,273.87,0.05
3984,1324,21,1,238.76,0
3985,1325,24,4,494.08,0.05
3986,1325,29,1,421.02,0
3987,1325,4,4,84.91,0.1
3988,1325,14,2,168.18,0.1
3989,1326,26,3,117.29,0.1
3990,1326,17,1,371.24,0
3991,1326,8,4,380.28,0
3992,1326,22,4,347.8,0.1
3993,1327,7,2,273.87,0.1
3994,1327,13,3,268.63,0.05
3995,1328,23,2,226.38,0
3996,1328,19,4,181.0,0
3997,1328,27,2,172.18,0
3998,1329,22,2,347.8,0
3999,1330,10,2,349.62,0.05
4000,1330,27,1,172.18,0
4001,1330,26,4,117.29,0.05
4002,1330,12,2,181.07,0.05
4003,1330,8,4,380.28,0.05
4004,1331,14,1,168.18,0.05
4005,1331,10,1,349.62,0
4006,1331,14,2,168.18,0.1
4007,1331,28,1,313.91,0
4008,1332,13,3,268.63,0
4009,1332,16,2,404.01,0
4010,1332,23,4,226.38,0
4011,1332,13,1,268.63,0.05
4012,1332,9,2,489.36,0.1
4013,1333,30,4,455.05,0
4014,1333,23,2,226.38,0
4015,1333,13,4,268.63,0
4016,1334,20,4,494.85,0.1
4017,1334,30,2,455.05,0
4018,1334,7,4,273.87,0
4019,1335,25,3,44.87,0.05
4020,1336,9,4,489.36,0.05
4021,1336,18,3,103.96,0
4022,1336,16,2,404.01,0
4023,1337,9,2,489.36,0
4024,1337,9,1,489.36,0
4025,1338,21,3,238.76,0.1
4026,1338,10,1,349.62,0.05
4027,1338,25,2,44.87,0
4028,1338,23,2,226.38,0
4029,1339,11,3,261.61,0
4030,1339,18,4,103.96,0
4031,1339,29,1,421.02,0
4032,1340,3,2,241.92,0
4033,1341,19,3,181.0,0
4034,1341,5,2,106.58,0
4035,1341,8,4,380.28,0
4036,1342,11,2,261.61,0.1
4037,1342,15,4,308.55,0.1
4038,1342,3,4,241.92,0.05
4039,1343,13,1,268.63,0.1
4040,1344,7,2,273.87,0
4041,1344,28,1,313.91,0
4042,1345,7,3,273.87,0.05
4043,1345,17,3,371.24,0.05
4044,1345,28,3,313.91,0
4045,1346,12,4,181.07,0.1
4046,1346,25,4,44.87,0
4047,1346,25,3,44.87,0
4048,1346,25,4,44.87,0.05
4049,1347,14,3,168.18,0
4050,1347,6,3,184.07,0.1
4051,1347,13,2,268.63,0
4052,1347,5,1,106.58,0.1
4053,1347,7,1,273.87,0.05
4054,1348,17,2,371.24,0.05
4055,1349,15,3,308.55,0
4056,1350,20,1,494.85,0.05
4057,1350,1,2,76.34,0.05
4058,1350,18,4,103.96,0
4059,1350,23,2,226.38,0.1
4060,1350,21,1,238.76,0
4061,1351,3,3,241.92,0
4062,1351,21,3,238.76,0.05
4063,1352,2,4,174.6,0
4064,1352,10,3,349.62,0.05
4065,1352,26,3,117.29,0
4066,1353,20,2,494.85,0
4067,1353,8,3,380.28,0
4068,1353,18,4,103.96,0
4069,1354,14,3,168.18,0.1
4070,1354,8,1,380.28,0
4071,1354,5,2,106.58,0
4072,1354,25,1,44.87,0
4073,1354,27,1,172.18,0.1
4074,1355,4,4,84.91,0.1
4075,1355,22,3,347.8,0
4076,1355,8,4,380.28,0
4077,1356,19,1,181.0,0.05
4078,1356,8,4,380.28,0
4079,1357,7,3,273.87,0
4080,1357,1,4,76.34,0
4081,1358,28,4,313.91,0.05
4082,1358,9,3,489.36,0.05
4083,1358,1,2,76.34,0.05
4084,1358,12,1,181.07,0
4085,1358,26,3,117.29,0
4086,1359,5,2,106.58,0.1
4087,1360,20,2,494.85,0.1
4088,1361,5,2,106.58,0
4089,1361,19,3,181.0,0
4090,1361,2,3,174.6,0
4091,1362,30,4,455.05,0
4092,1362,19,2,181.0,0
4093,1362,28,3,313.91,0
4094,1362,10,2,349.62,0
4095,1363,8,4,380.28,0
4096,1363,13,4,268.63,0
4097,1363,7,1,273.87,0.05
4098,1363,21,1,238.76,0
4099,1363,30,3,455.05,0.05
4100,1364,13,3,268.63,0
4101,1364,6,2,184.07,0.1
4102,1364,30,3,455.05,0
4103,1364,30,2,455.05,0
4104,1365,21,4,238.76,0.05
4105,1366,6,4,184.07,0
4106,1366,23,1,226.38,0
4107,1366,6,1,184.07,0.1
4108,1366,1,1,76.34,0.05
4109,1366,1,2,76.34,0
4110,1367,10,2,349.62,0
4111,1368,7,4,273.87,0
4112,1368,2,2,174.6,0.1
4113,1369,12,4,181.07,0
4114,1369,11,4,261.61,0.05
4115,1369,5,4,106.58,0
4116,1369,13,1,268.63,0
4117,1370,30,3,455.05,0.1
4118,1370,6,4,184.07,0
4119,1370,4,2,84.91,0.05
4120,1370,9,4,489.36,0
4121,1370,30,4,455.05,0
4122,1371,1,4,76.34,0
4123,1371,1,3,76.34,0.05
4124,1371,6,4,184.07,0.05
4125,1372,18,4,103.96,0
4126,1372,10,2,349.62,0.1
4127,1373,20,4,494.85,0
4128,1373,2,4,174.6,0
4129,1373,22,4,347.8,0
4130,1373,27,4,172.18,0
4131,1373,19,3,181.0,0.1
4132,1374,19,1,181.0,0.1
4133,1374,1,3,76.34,0
4134,1374,18,3,103.96,0.05
4135,1374,25,1,44.87,0
4136,1375,21,4,238.76,0.1
4137,1376,11,1,261.61,0
4138,1376,20,3,494.85,0
4139,1377,26,1,117.29,0
4140,1377,2,4,174.6,0.05
4141,1378,2,1,174.6,0.05
4142,1378,23,1,226.38,0
4143,1378,25,4,44.87,0.05
4144,1378,10,1,349.62,0
4145,1378,4,4,84.91,0
4146,1379,10,2,349.62,0
4147,1379,13,2,268.63,0
4148,1379,9,1,489.36,0
4149,1380,26,1,117.29,0
4150,1380,16,4,404.01,0.05
4151,1381,25,1,44.87,0
4152,1382,16,2,404.01,0.1
4153,1382,18,2,103.96,0.05
4154,1382,18,2,103.96,0.05
4155,1382,30,1,455.05,0
4156,1382,16,3,404.01,0
4157,1383,9,2,489.36,0
4158,1383,20,2,494.85,0
4159,1383,6,4,184.07,0.1
4160,1383,20,2,494.85,0
4161,1383,28,4,313.91,0
4162,1384,22,1,347.8,0.1
4163,1384,25,2,44.87,0
4164,1384,13,4,268.63,0.05
4165,1384,19,4,181.0,0
4166,1385,17,3,371.24,0
4167,1385,22,1,347.8,0
4168,1385,18,1,103.96,0
4169,1385,2,1,174.6,0
4170,1386,26,3,117.29,0.1
4171,1387,20,1,494.85,0.1
4172,1387,4,4,84.91,0.1
4173,1387,27,2,172.18,0
4174,1387,5,2,106.58,0
4175,1387,8,4,380.28,0
4176,1388,1,3,76.34,0.05
4177,1388,28,4,313.91,0.1
4178,1388,24,3,494.08,0.05
4179,1389,21,3,238.76,0.05
4180,1389,18,4,103.96,0
4181,1390,20,4,494.85,0.05
4182,1391,3,2,241.92,0.05
4183,1391,1,4,76.34,0
4184,1391,30,1,455.05,0.1
4185,1391,26,4,117.29,0
4186,1392,14,1,168.18,0.1
4187,1392,22,3,347.8,0
4188,1392,23,1,226.38,0
4189,1392,22,4,347.8,0
4190,1393,6,2,184.07,0.1
4191,1393,9,3,489.36,0.05
4192,1394,30,2,455.05,0
4193,1394,4,1,84.91,0
4194,1394,28,4,313.91,0
4195,1394,25,3,44.87,0.1
4196,1394,17,4,371.24,0.1
4197,1395,13,4,268.63,0.1
4198,1395,7,3,273.87,0.1
4199,1396,13,4,268.63,0.05
4200,1397,19,1,181.0,0
4201,1398,26,2,117.29,0
4202,1398,12,4,181.07,0.1
4203,1398,16,4,404.01,0
4204,1398,2,1,174.6,0
4205,1398,22,4,347.8,0
4206,1399,22,4,347.8,0.1
4207,1399,21,4,238.76,0.1
4208,1399,26,3,117.29,0
4209,1399,5,1,106.58,0.05
4210,1400,22,4,347.8,0
4211,1400,27,1,172.18,0
4212,1400,13,1,268.63,0
4213,1400,4,2,84.91,0.05
4214,1400,10,2,349.62,0.05
4215,1401,27,1,172.18,0.1
4216,1401,29,4,421.02,0
4217,1401,10,2,349.62,0.05
4218,1402,6,2,184.07,0
4219,1403,20,3,494.85,0
4220,1403,23,2,226.38,0
4221,1403,12,4,181.07,0.1
4222,1404,29,3,421.02,0.05
4223,1404,30,4,455.05,0.1
4224,1404,27,3,172.18,0
4225,1404,12,4,181.07,0.1
4226,1404,28,1,313.91,0.05
4227,1405,20,3,494.85,0
4228,1405,19,3,181.0,0.05
4229,1405,11,2,261.61,0.05
4230,1405,10,1,349.62,0
4231,1405,27,3,172.18,0
4232,1406,16,4,404.01,0.05
4233,1406,15,2,308.55,0
4234,1406,28,3,313.91,0.1
4235,1407,8,1,380.28,0.05
4236,1407,11,4,261.61,0.05
4237,1407,7,1,273.87,0.05
4238,1407,14,2,168.18,0.1
4239,1407,7,1,273.87,0.1
4240,1408,10,1,349.62,0.05
4241,1409,15,4,308.55,0.05
4242,1409,16,3,404.01,0
4243,1410,26,2,117.29,0
4244,1410,25,4,44.87,0
4245,1410,4,2,84.91,0
4246,1410,25,2,44.87,0.1
4247,1411,9,2,489.36,0
4248,1411,26,1,117.29,0.05
4249,1411,21,4,238.76,0
4250,1412,5,2,106.58,0.1
4251,1413,26,1,117.29,0
4252,1413,23,3,226.38,0
4253,1414,6,4,184.07,0
4254,1414,20,4,494.85,0.1
4255,1414,17,1,371.24,0
4256,1414,23,3,226.38,0.05
4257,1415,28,4,313.91,0
4258,1415,22,4,347.8,0
4259,1416,11,4,261.61,0
4260,1416,1,3,76.34,0.1
4261,1416,13,3,268.63,0
4262,1416,8,3,380.28,0.05
4263,1417,15,3,308.55,0
4264,1417,25,1,44.87,0
4265,1417,27,2,172.18,0.1
4266,1417,3,3,241.92,0
4267,1418,12,2,181.07,0
4268,1418,19,1,181.0,0.1
4269,1418,12,1,181.07,0.05
4270,1418,17,1,371.24,0.1
4271,1418,9,2,489.36,0.05
4272,1419,6,4,184.07,0
4273,1419,9,4,489.36,0.05
4274,1419,14,3,168.18,0
4275,1419,22,2,347.8,0
4276,1420,26,4,117.29,0
4277,1420,3,1,241.92,0
4278,1420,28,3,313.91,0
4279,1420,4,4,84.91,0
4280,1421,30,2,455.05,0.1
4281,1421,28,3,313.91,0
4282,1422,7,4,273.87,0
4283,1422,3,3,241.92,0
4284,1423,10,1,349.62,0.1
4285,1423,13,2,268.63,0.05
4286,1423,24,2,494.08,0
4287,1424,12,4,181.07,0
4288,1424,2,1,174.6,0
4289,1424,27,3,172.18,0.1
4290,1424,23,2,226.38,0
4291,1425,25,4,44.87,0.05
4292,1425,18,2,103.96,0.1
4293,1425,20,1,494.85,0
4294,1426,6,4,184.07,0
4295,1426,5,2,106.58,0.05
4296,1427,19,4,181.0,0.05
4297,1427,12,3,181.07,0
4298,1427,18,1,103.96,0.05
4299,1428,24,2,494.08,0
4300,1429,17,2,371.24,0.1
4301,1429,11,3,261.61,0
4302,1429,26,2,117.29,0
4303,1429,11,1,261.61,0
4304,1430,27,4,172.18,0
4305,1430,4,4,84.91,0
4306,1430,4,4,84.91,0
4307,1430,25,1,44.87,0.1
4308,1430,24,2,494.08,0
4309,1431,25,4,44.87,0
4310,1432,8,4,380.28,0.1
4311,1432,16,4,404.01,0
4312,1432,13,3,268.63,0
4313,1432,2,3,174.6,0.05
4314,1433,23,3,226.38,0.1
4315,1433,16,3,404.01,0
4316,1433,18,4,103.96,0
4317,1433,25,2,44.87,0
4318,1434,11,1,261.61,0
4319,1434,11,1,261.61,0
4320,1434,25,4,44.87,0
4321,1434,30,1,455.05,0.1
4322,1434,22,2,347.8,0
4323,1435,22,4,347.8,0
4324,1435,29,4,421.02,0.1
4325,1435,6,3,184.07,0.1
4326,1435,14,2,168.18,0
4327,1435,21,4,238.76,0
4328,1436,7,2,273.87,0
4329,1437,13,2,268.63,0.1
4330,1437,13,4,268.63,0
4331,1437,15,1,308.55,0.05
4332,1437,12,4,181.07,0
4333,1438,29,1,421.02,0
4334,1438,24,1,494.08,0
4335,1438,23,2,226.38,0
4336,1439,12,1,181.07,0
4337,1439,13,4,268.63,0
4338,1439,20,1,494.85,0.1
4339,1439,24,2,494.08,0
4340,1439,20,3,494.85,0
4341,1440,5,2,106.58,0.1
4342,1440,1,1,76.34,0.1
4343,1440,2,1,174.6,0
4344,1441,30,4,455.05,0
4345,1442,28,1,313.91,0.1
4346,1442,13,4,268.63,0
4347,1442,20,1,494.85,0
4348,1443,12,3,181.07,0.1
4349,1443,29,1,421.02,0
4350,1443,20,3,494.85,0
4351,1443,14,2,168.18,0
4352,1444,29,1,421.02,0.05
4353,1444,16,1,404.01,0.05
4354,1444,23,3,226.38,0
4355,1444,16,2,404.01,0
4356,1444,3,1,241.92,0.05
4357,1445,24,2,494.08,0
4358,1445,27,4,172.18,0.1
4359,1445,18,1,103.96,0.05
4360,1445,27,3,172.18,0
4361,1446,13,1,268.63,0.1
4362,1446,30,1,455.05,0
4363,1447,25,2,44.87,0.05
4364,1447,2,1,174.6,0
4365,1447,11,4,261.61,0.05
4366,1448,21,4,238.76,0
4367,1449,5,1,106.58,0
4368,1449,11,3,261.61,0
4369,1449,20,1,494.85,0
4370,1449,24,4,494.08,0.1
4371,1449,11,1,261.61,0
4372,1450,9,1,489.36,0
4373,1450,20,2,494.85,0
4374,1450,23,2,226.38,0.05
4375,1451,28,4,313.91,0
4376,1451,25,1,44.87,0
4377,1451,7,2,273.87,0
4378,1451,24,2,494.08,0
4379,1452,7,2,273.87,0
4380,1452,21,3,238.76,0
4381,1452,12,3,181.07,0.1
4382,1453,20,4,494.85,0.05
4383,1453,30,3,455.05,0
4384,1454,26,4,117.29,0.1
4385,1454,9,1,489.36,0.05
4386,1454,1,1,76.34,0.05
4387,1455,3,4,241.92,0.1
4388,1455,30,1,455.05,0
4389,1455,6,2,184.07,0
4390,1455,28,2,313.91,0
4391,1456,27,3,172.18,0
4392,1456,20,1,494.85,0
4393,1457,16,1,404.01,0.1
4394,1457,16,3,404.01,0.1
4395,1458,21,1,238.76,0.05
4396,1458,19,4,181.0,0
4397,1458,11,3,261.61,0.1
4398,1458,4,4,84.91,0.05
4399,1458,26,3,117.29,0
4400,1459,22,1,347.8,0
4401,1459,14,2,168.18,0.1
4402,1459,16,3,404.01,0
4403,1459,9,2,489.36,0
4404,1459,3,1,241.92,0
4405,1460,12,1,181.07,0.1
4406,1461,25,3,44.87,0
4407,1461,16,1,404.01,0
4408,1461,25,4,44.87,0
4409,1461,10,3,349.62,0
4410,1461,19,1,181.0,0.1
4411,1462,10,3,349.62,0.1
4412,1462,11,3,261.61,0
4413,1462,24,1,494.08,0.1
4414,1462,11,1,261.61,0.05
4415,1462,30,3,455.05,0.05
4416,1463,15,4,308.55,0
4417,1463,10,2,349.62,0
4418,1463,22,4,347.8,0.05
4419,1464,15,2,308.55,0
4420,1464,20,1,494.85,0.1
4421,1464,23,1,226.38,0
4422,1464,2,3,174.6,0.1
4423,1465,5,4,106.58,0
4424,1465,30,3,455.05,0
4425,1465,28,3,313.91,0
4426,1465,15,1,308.55,0.1
4427,1465,13,4,268.63,0
4428,1466,27,2,172.18,0.05
4429,1466,1,2,76.34,0
4430,1466,22,3,347.8,0.05
4431,1466,3,2,241.92,0.05
4432,1467,28,3,313.91,0.05
4433,1467,17,3,371.24,0.1
4434,1468,15,2,308.55,0.05
4435,1468,21,3,238.76,0
4436,1468,25,4,44.87,0
4437,1469,2,1,174.6,0
4438,1469,12,1,181.07,0.05
4439,1470,20,3,494.85,0.1
4440,1470,7,3,273.87,0.1
4441,1471,16,2,404.01,0
4442,1471,12,4,181.07,0.05
4443,1471,1,4,76.34,0
4444,1471,13,1,268.63,0
4445,1472,1,1,76.34,0
4446,1472,15,2,308.55,0
4447,1472,12,4,181.07,0.05
4448,1473,21,3,238.76,0.05
4449,1473,20,4,494.85,0
4450,1473,6,1,184.07,0.1
4451,1474,12,2,181.07,0.05
4452,1474,10,1,349.62,0
4453,1475,3,3,241.92,0
4454,1475,11,1,261.61,0.1
4455,1476,8,1,380.28,0.05
4456,1476,21,2,238.76,0.1
4457,1477,17,2,371.24,0
4458,1478,9,1,489.36,0
4459,1478,7,1,273.87,0.1
4460,1478,8,3,380.28,0
4461,1478,13,1,268.63,0.05
4462,1479,1,1,76.34,0
4463,1479,18,3,103.96,0
4464,1479,5,3,106.58,0
4465,1479,24,3,494.08,0
4466,1479,20,4,494.85,0.05
4467,1480,7,1,273.87,0
4468,1481,30,2,455.05,0
4469,1481,26,3,117.29,0
4470,1481,18,1,103.96,0.1
4471,1481,22,3,347.8,0.05
4472,1481,15,2,308.55,0.05
4473,1482,28,4,313.91,0.05
4474,1482,19,4,181.0,0
4475,1482,16,2,404.01,0
4476,1483,1,2,76.34,0
4477,1483,11,2,261.61,0
4478,1483,7,4,273.87,0
4479,1483,11,2,261.61,0
4480,1483,25,1,44.87,0
4481,1484,13,2,268.63,0
4482,1484,20,2,494.85,0
4483,1484,23,3,226.38,0
4484,1484,6,3,184.07,0
4485,1484,8,3,380.28,0.05
4486,1485,3,3,241.92,0
4487,1486,12,3,181.07,0.1
4488,1486,11,2,261.61,0
4489,1486,4,3,84.91,0
4490,1486,8,3,380.28,0
4491,1486,4,1,84.91,0
4492,1487,12,4,181.07,0
4493,1487,5,4,106.58,0.05
4494,1487,11,1,261.61,0.05
4495,1488,10,1,349.62,0.1
4496,1488,9,3,489.36,0
4497,1488,7,1,273.87,0.1
4498,1488,25,3,44.87,0
4499,1489,1,4,76.34,0
4500,1489,28,3,313.91,0
4501,1489,23,4,226.38,0
4502,1490,19,2,181.0,0.05
4503,1491,23,2,226.38,0
4504,1491,14,3,168.18,0
4505,1491,9,2,489.36,0
4506,1492,29,4,421.02,0
4507,1492,11,3,261.61,0
4508,1492,14,1,168.18,0.05
4509,1492,8,1,380.28,0.05
4510,1492,11,3,261.61,0.1
4511,1493,2,1,174.6,0.1
4512,1493,24,2,494.08,0
4513,1493,26,2,117.29,0.1
4514,1494,23,2,226.38,0.1
4515,1494,13,2,268.63,0
4516,1494,1,4,76.34,0.05
4517,1495,20,4,494.85,0.05
4518,1495,26,1,117.29,0.1
4519,1495,23,2,226.38,0
4520,1496,19,3,181.0,0
4521,1496,14,1,168.18,0
4522,1497,14,4,168.18,0.1
4523,1497,18,1,103.96,0
4524,1497,19,4,181.0,0
4525,1498,14,2,168.18,0
4526,1499,12,1,181.07,0.05
4527,1499,13,3,268.63,0
4528,1499,14,1,168.18,0.05
4529,1499,6,1,184.07,0.1
4530,1500,2,4,174.6,0.1
4531,1501,21,2,238.76,0.1
4532,1501,19,1,181.0,0
4533,1501,17,4,371.24,0.05
4534,1501,18,2,103.96,0
4535,1501,23,4,226.38,0
4536,1502,25,3,44.87,0.1
4537,1502,13,2,268.63,0.1
4538,1502,11,1,261.61,0.1
4539,1502,19,1,181.0,0
4540,1502,1,1,76.34,0
4541,1503,30,2,455.05,0.1
4542,1503,18,2,103.96,0.1
4543,1503,4,2,84.91,0
4544,1504,25,1,44.87,0
4545,1504,9,3,489.36,0
4546,1505,11,2,261.61,0
4547,1505,1,2,76.34,0
4548,1505,4,1,84.91,0.05
4549,1505,14,3,168.18,0.05
4550,1505,29,3,421.02,0.05
4551,1506,8,3,380.28,0.05
4552,1506,27,2,172.18,0
4553,1506,12,1,181.07,0.05
4554,1506,11,2,261.61,0
4555,1506,13,3,268.63,0
4556,1507,17,1,371.24,0.1
4557,1507,4,2,84.91,0.1
4558,1507,22,2,347.8,0
4559,1508,13,2,268.63,0
4560,1508,15,1,308.55,0
4561,1508,18,1,103.96,0
4562,1508,13,3,268.63,0
4563,1508,21,4,238.76,0.1
4564,1509,6,4,184.07,0.05
4565,1509,7,2,273.87,0
4566,1510,27,1,172.18,0
4567,1510,7,4,273.87,0
4568,1511,26,2,117.29,0
4569,1512,9,3,489.36,0
4570,1512,23,1,226.38,0
4571,1512,11,4,261.61,0
4572,1512,10,1,349.62,0
4573,1513,16,2,404.01,0
4574,1514,30,4,455.05,0.05
4575,1514,16,3,404.01,0
4576,1514,7,4,273.87,0
4577,1514,6,4,184.07,0.1
4578,1514,28,2,313.91,0
4579,1515,25,4,44.87,0.05
4580,1516,18,4,103.96,0.05
4581,1517,20,4,494.85,0.05
4582,1517,29,4,421.02,0
4583,1518,10,4,349.62,0
4584,1518,15,2,308.55,0
4585,1518,10,4,349.62,0
4586,1518,1,2,76.34,0.05
4587,1519,16,1,404.01,0
4588,1519,16,4,404.01,0
4589,1520,10,4,349.62,0
4590,1520,22,2,347.8,0
4591,1520,22,1,347.8,0
4592,1521,8,4,380.28,0.05
4593,1521,25,2,44.87,0
4594,1521,10,4,349.62,0.05
4595,1521,12,2,181.07,0
4596,1522,24,1,494.08,0
4597,1522,25,3,44.87,0
4598,1523,19,1,181.0,0
4599,1524,30,1,455.05,0
